ARRIVEE: Etage 1, No. 1, Temps: 93
ARRIVEE: Etage 1, No. 1, Temps: 93
ARRIVEE: Etage 1, No. 1, Temps: 93
ARRIVEE: Etage 1, No. 1, Temps: 93
ARRIVEE: Etage 2, No. 0, Temps: 93
DEPART : Etage 0, No. 2, Temps: 94
DEPART : Etage 3, No. 1, Temps: 94
DEPART : Etage 3, No. 1, Temps: 94
DEPART : Etage 3, No. 1, Temps: 94
DEPART : Etage 3, No. 1, Temps: 94
DEPART : Etage 3, No. 1, Temps: 94
DEPART : Etage 3, No. 1, Temps: 94
DEPART : Etage 3, No. 1, Temps: 94
PORTES : Etage 2, No. 1, Temps: 94
PORTES : Etage 2, No. 1, Temps: 94
PORTES : Etage 1, No. 0, Temps: 94
ARRIVEE: Etage 1, No. 0, Temps: 94
ARRIVEE: Etage 1, No. 2, Temps: 94
DEPART : Etage 0, No. 2, Temps: 95
PORTES : Etage 1, No. 0, Temps: 95
ARRIVEE: Etage 0, No. 2, Temps: 95
ARRIVEE: Etage 0, No. 2, Temps: 95
ARRIVEE: Etage 1, No. 0, Temps: 95
ARRIVEE: Etage 1, No. 0, Temps: 95
DEPART : Etage 1, No. 0, Temps: 96
DEPART : Etage 2, No. 1, Temps: 96
ARRIVEE: Etage 0, No. 2, Temps: 96
ARRIVEE: Etage 0, No. 1, Temps: 96
ARRIVEE: Etage 0, No. 1, Temps: 96
ARRIVEE: Etage 0, No. 1, Temps: 96
ARRIVEE: Etage 0, No. 1, Temps: 96
ARRIVEE: Etage 0, No. 1, Temps: 96
ARRIVEE: Etage 0, No. 1, Temps: 96
ARRIVEE: Etage 0, No. 1, Temps: 96
DEPART : Etage 2, No. 1, Temps: 97
DEPART : Etage 2, No. 1, Temps: 97
DEPART : Etage 2, No. 1, Temps: 97
DEPART : Etage 2, No. 1, Temps: 97
DEPART : Etage 2, No. 1, Temps: 97
DEPART : Etage 2, No. 1, Temps: 97
DEPART : Etage 2, No. 1, Temps: 97
DEPART : Etage 2, No. 1, Temps: 97
DEPART : Etage 2, No. 1, Temps: 97
DEPART : Etage 2, No. 1, Temps: 97
PORTES : Etage 1, No. 2, Temps: 97
PORTES : Etage 1, No. 2, Temps: 97
ARRIVEE: Etage 0, No. 2, Temps: 97
DEPART : Etage 2, No. 1, Temps: 98
DEPART : Etage 2, No. 1, Temps: 98
DEPART : Etage 2, No. 1, Temps: 98
DEPART : Etage 2, No. 1, Temps: 98
DEPART : Etage 2, No. 1, Temps: 98
DEPART : Etage 2, No. 1, Temps: 98
DEPART : Etage 2, No. 1, Temps: 98
DEPART : Etage 2, No. 1, Temps: 98
DEPART : Etage 2, No. 1, Temps: 98
PORTES : Etage 1, No. 1, Temps: 98
PORTES : Etage 1, No. 1, Temps: 98
PORTES : Etage 1, No. 1, Temps: 98
PORTES : Etage 1, No. 2, Temps: 98
PORTES : Etage 1, No. 1, Temps: 98
PORTES : Etage 1, No. 1, Temps: 98
PORTES : Etage 1, No. 1, Temps: 98
PORTES : Etage 1, No. 1, Temps: 98
PORTES : Etage 1, No. 1, Temps: 98
PORTES : Etage 1, No. 1, Temps: 98
PORTES : Etage 1, No. 1, Temps: 98
PORTES : Etage 2, No. 0, Temps: 98
ARRIVEE: Etage 0, No. 0, Temps: 98
ARRIVEE: Etage 0, No. 1, Temps: 98
BOUTON : Etage 0, No. 10, Temps: 99
DEPART : Etage 1, No. 1, Temps: 99
DEPART : Etage 1, No. 1, Temps: 99
DEPART : Etage 2, No. 0, Temps: 99
PORTES : Etage 1, No. 0, Temps: 99
PORTES : Etage 1, No. 2, Temps: 99
ARRIVEE: Etage 0, No. 1, Temps: 99
ARRIVEE: Etage 0, No. 1, Temps: 99
ARRIVEE: Etage 0, No. 1, Temps: 99
ARRIVEE: Etage 0, No. 1, Temps: 99
ARRIVEE: Etage 0, No. 1, Temps: 99
ARRIVEE: Etage 0, No. 1, Temps: 99
ARRIVEE: Etage 0, No. 1, Temps: 99
ARRIVEE: Etage 0, No. 1, Temps: 99
ARRIVEE: Etage 0, No. 1, Temps: 99
ARRIVEE: Etage 0, No. 1, Temps: 99
DEPART : Etage 1, No. 0, Temps: 100
PORTES : Etage 0, No. 2, Temps: 100
PORTES : Etage 0, No. 2, Temps: 100
PORTES : Etage 1, No. 0, Temps: 100
PORTES : Etage 1, No. 0, Temps: 100
ARRIVEE: Etage 0, No. 1, Temps: 100
ARRIVEE: Etage 0, No. 1, Temps: 100
ARRIVEE: Etage 0, No. 1, Temps: 100
ARRIVEE: Etage 0, No. 1, Temps: 100
ARRIVEE: Etage 0, No. 1, Temps: 100
ARRIVEE: Etage 0, No. 1, Temps: 100
ARRIVEE: Etage 0, No. 1, Temps: 100
ARRIVEE: Etage 0, No. 1, Temps: 100
ARRIVEE: Etage 0, No. 1, Temps: 100
PORTES : Etage 0, No. 2, Temps: 101
PORTES : Etage 0, No. 1, Temps: 101
PORTES : Etage 0, No. 1, Temps: 101
PORTES : Etage 0, No. 1, Temps: 101
PORTES : Etage 0, No. 1, Temps: 101
PORTES : Etage 0, No. 1, Temps: 101
PORTES : Etage 0, No. 1, Temps: 101
PORTES : Etage 0, No. 1, Temps: 101
PORTES : Etage 0, No. 0, Temps: 101
ARRIVEE: Etage 0, No. 1, Temps: 101
ARRIVEE: Etage 0, No. 1, Temps: 101
ARRIVEE: Etage 1, No. 0, Temps: 101
DEPART : Etage 0, No. 2, Temps: 102
DEPART : Etage 0, No. 2, Temps: 102
PORTES : Etage 0, No. 2, Temps: 102
ARRIVEE: Etage 1, No. 0, Temps: 102
DEPART : Etage 0, No. 1, Temps: 103
DEPART : Etage 0, No. 1, Temps: 103
DEPART : Etage 0, No. 1, Temps: 103
DEPART : Etage 0, No. 2, Temps: 103
DEPART : Etage 0, No. 1, Temps: 103
DEPART : Etage 0, No. 1, Temps: 103
DEPART : Etage 0, No. 1, Temps: 103
DEPART : Etage 0, No. 1, Temps: 103
DEPART : Etage 0, No. 1, Temps: 103
DEPART : Etage 0, No. 1, Temps: 103
DEPART : Etage 0, No. 1, Temps: 103
DEPART : Etage 1, No. 0, Temps: 103
PORTES : Etage 0, No. 0, Temps: 103
PORTES : Etage 0, No. 1, Temps: 103
ARRIVEE: Etage 2, No. 0, Temps: 103
DEPART : Etage 0, No. 0, Temps: 104
DEPART : Etage 0, No. 2, Temps: 104
PORTES : Etage 0, No. 1, Temps: 104
PORTES : Etage 0, No. 1, Temps: 104
PORTES : Etage 0, No. 1, Temps: 104
PORTES : Etage 0, No. 1, Temps: 104
PORTES : Etage 0, No. 1, Temps: 104
PORTES : Etage 0, No. 1, Temps: 104
PORTES : Etage 0, No. 1, Temps: 104
PORTES : Etage 0, No. 1, Temps: 104
PORTES : Etage 0, No. 1, Temps: 104
PORTES : Etage 0, No. 1, Temps: 104
ARRIVEE: Etage 0, No. 2, Temps: 104
ARRIVEE: Etage 0, No. 2, Temps: 104
ARRIVEE: Etage 2, No. 0, Temps: 104
DEPART : Etage 0, No. 2, Temps: 105
DEPART : Etage 0, No. 2, Temps: 105
DEPART : Etage 0, No. 0, Temps: 105
DEPART : Etage 0, No. 0, Temps: 105
PORTES : Etage 0, No. 1, Temps: 105
PORTES : Etage 0, No. 1, Temps: 105
PORTES : Etage 0, No. 1, Temps: 105
PORTES : Etage 0, No. 1, Temps: 105
PORTES : Etage 0, No. 1, Temps: 105
PORTES : Etage 0, No. 1, Temps: 105
PORTES : Etage 0, No. 1, Temps: 105
PORTES : Etage 0, No. 1, Temps: 105
PORTES : Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 0, No. 2, Temps: 105
ARRIVEE: Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 0, No. 1, Temps: 105
ARRIVEE: Etage 2, No. 0, Temps: 105
ARRIVEE: Etage 3, No. 0, Temps: 105
DEPART : Etage 0, No. 2, Temps: 106
DEPART : Etage 0, No. 1, Temps: 106
DEPART : Etage 0, No. 1, Temps: 106
DEPART : Etage 0, No. 1, Temps: 106
DEPART : Etage 0, No. 1, Temps: 106
DEPART : Etage 0, No. 1, Temps: 106
DEPART : Etage 0, No. 1, Temps: 106
DEPART : Etage 0, No. 1, Temps: 106
DEPART : Etage 0, No. 0, Temps: 106
PORTES : Etage 0, No. 1, Temps: 106
PORTES : Etage 0, No. 1, Temps: 106
ARRIVEE: Etage 3, No. 0, Temps: 106
ARRIVEE: Etage 0, No. 2, Temps: 106
ARRIVEE: Etage 3, No. 0, Temps: 106
DEPART : Etage 0, No. 2, Temps: 107
ARRIVEE: Etage 0, No. 2, Temps: 107
ARRIVEE: Etage 0, No. 2, Temps: 107
ARRIVEE: Etage 3, No. 0, Temps: 107
ARRIVEE: Etage 3, No. 0, Temps: 107
ARRIVEE: Etage 3, No. 0, Temps: 107
ARRIVEE: Etage 4, No. 0, Temps: 107
BOUTON : Etage 0, No. 11, Temps: 108
DEPART : Etage 1, No. 0, Temps: 108
DEPART : Etage 0, No. 1, Temps: 108
ARRIVEE: Etage 0, No. 2, Temps: 108
ARRIVEE: Etage 0, No. 1, Temps: 108
ARRIVEE: Etage 0, No. 1, Temps: 108
ARRIVEE: Etage 0, No. 1, Temps: 108
ARRIVEE: Etage 0, No. 1, Temps: 108
ARRIVEE: Etage 0, No. 1, Temps: 108
ARRIVEE: Etage 0, No. 1, Temps: 108
ARRIVEE: Etage 0, No. 1, Temps: 108
ARRIVEE: Etage 4, No. 0, Temps: 108
ARRIVEE: Etage 4, No. 0, Temps: 108
ARRIVEE: Etage 4, No. 0, Temps: 108
DEPART : Etage 0, No. 1, Temps: 109
DEPART : Etage 0, No. 1, Temps: 109
DEPART : Etage 0, No. 1, Temps: 109
DEPART : Etage 0, No. 1, Temps: 109
DEPART : Etage 0, No. 1, Temps: 109
DEPART : Etage 0, No. 1, Temps: 109
DEPART : Etage 0, No. 1, Temps: 109
DEPART : Etage 0, No. 1, Temps: 109
DEPART : Etage 0, No. 1, Temps: 109
DEPART : Etage 0, No. 1, Temps: 109
PORTES : Etage 0, No. 2, Temps: 109
PORTES : Etage 0, No. 2, Temps: 109
ARRIVEE: Etage 0, No. 2, Temps: 109
ARRIVEE: Etage 4, No. 0, Temps: 109
ARRIVEE: Etage 4, No. 0, Temps: 109
ARRIVEE: Etage 4, No. 0, Temps: 109
DEPART : Etage 0, No. 1, Temps: 110
DEPART : Etage 0, No. 1, Temps: 110
DEPART : Etage 0, No. 1, Temps: 110
DEPART : Etage 0, No. 1, Temps: 110
DEPART : Etage 0, No. 1, Temps: 110
DEPART : Etage 0, No. 1, Temps: 110
DEPART : Etage 0, No. 1, Temps: 110
DEPART : Etage 0, No. 1, Temps: 110
DEPART : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 2, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
PORTES : Etage 0, No. 1, Temps: 110
ARRIVEE: Etage 3, No. 0, Temps: 110
ARRIVEE: Etage 1, No. 1, Temps: 110
DEPART : Etage 0, No. 1, Temps: 111
DEPART : Etage 0, No. 1, Temps: 111
PORTES : Etage 0, No. 2, Temps: 111
ARRIVEE: Etage 0, No. 1, Temps: 111
ARRIVEE: Etage 0, No. 1, Temps: 111
ARRIVEE: Etage 0, No. 1, Temps: 111
ARRIVEE: Etage 0, No. 1, Temps: 111
ARRIVEE: Etage 0, No. 1, Temps: 111
ARRIVEE: Etage 0, No. 1, Temps: 111
ARRIVEE: Etage 0, No. 1, Temps: 111
ARRIVEE: Etage 0, No. 1, Temps: 111
ARRIVEE: Etage 0, No. 1, Temps: 111
ARRIVEE: Etage 0, No. 1, Temps: 111
ARRIVEE: Etage 1, No. 2, Temps: 111
PORTES : Etage 0, No. 2, Temps: 112
PORTES : Etage 0, No. 2, Temps: 112
PORTES : Etage 4, No. 0, Temps: 112
ARRIVEE: Etage 0, No. 1, Temps: 112
ARRIVEE: Etage 0, No. 1, Temps: 112
ARRIVEE: Etage 0, No. 1, Temps: 112
ARRIVEE: Etage 0, No. 1, Temps: 112
ARRIVEE: Etage 0, No. 1, Temps: 112
ARRIVEE: Etage 0, No. 1, Temps: 112
ARRIVEE: Etage 0, No. 1, Temps: 112
ARRIVEE: Etage 0, No. 1, Temps: 112
ARRIVEE: Etage 0, No. 1, Temps: 112
ARRIVEE: Etage 4, No. 0, Temps: 112
PORTES : Etage 0, No. 2, Temps: 113
PORTES : Etage 0, No. 1, Temps: 113
PORTES : Etage 0, No. 1, Temps: 113
PORTES : Etage 0, No. 1, Temps: 113
PORTES : Etage 0, No. 1, Temps: 113
PORTES : Etage 0, No. 1, Temps: 113
PORTES : Etage 0, No. 1, Temps: 113
PORTES : Etage 0, No. 1, Temps: 113
PORTES : Etage 4, No. 0, Temps: 113
PORTES : Etage 4, No. 0, Temps: 113
PORTES : Etage 4, No. 0, Temps: 113
ARRIVEE: Etage 0, No. 1, Temps: 113
ARRIVEE: Etage 0, No. 1, Temps: 113
ARRIVEE: Etage 2, No. 2, Temps: 113
DEPART : Etage 0, No. 2, Temps: 114
DEPART : Etage 0, No. 2, Temps: 114
PORTES : Etage 4, No. 0, Temps: 114
PORTES : Etage 4, No. 0, Temps: 114
PORTES : Etage 4, No. 0, Temps: 114
DEPART : Etage 0, No. 1, Temps: 115
DEPART : Etage 0, No. 1, Temps: 115
DEPART : Etage 0, No. 1, Temps: 115
DEPART : Etage 0, No. 2, Temps: 115
DEPART : Etage 0, No. 1, Temps: 115
DEPART : Etage 0, No. 1, Temps: 115
DEPART : Etage 0, No. 1, Temps: 115
DEPART : Etage 0, No. 1, Temps: 115
DEPART : Etage 0, No. 1, Temps: 115
DEPART : Etage 0, No. 1, Temps: 115
DEPART : Etage 0, No. 1, Temps: 115
DEPART : Etage 0, No. 1, Temps: 115
PORTES : Etage 1, No. 1, Temps: 115
DEPART : Etage 0, No. 2, Temps: 116
PORTES : Etage 0, No. 1, Temps: 116
PORTES : Etage 0, No. 1, Temps: 116
PORTES : Etage 0, No. 1, Temps: 116
PORTES : Etage 0, No. 1, Temps: 116
PORTES : Etage 0, No. 1, Temps: 116
PORTES : Etage 0, No. 1, Temps: 116
PORTES : Etage 0, No. 1, Temps: 116
PORTES : Etage 0, No. 1, Temps: 116
PORTES : Etage 0, No. 1, Temps: 116
PORTES : Etage 0, No. 1, Temps: 116
ARRIVEE: Etage 1, No. 2, Temps: 116
ARRIVEE: Etage 1, No. 2, Temps: 116
DEPART : Etage 1, No. 2, Temps: 117
DEPART : Etage 1, No. 2, Temps: 117
DEPART : Etage 3, No. 0, Temps: 117
PORTES : Etage 0, No. 1, Temps: 117
PORTES : Etage 0, No. 1, Temps: 117
PORTES : Etage 0, No. 1, Temps: 117
PORTES : Etage 0, No. 1, Temps: 117
PORTES : Etage 0, No. 1, Temps: 117
PORTES : Etage 0, No. 1, Temps: 117
PORTES : Etage 0, No. 1, Temps: 117
PORTES : Etage 0, No. 1, Temps: 117
PORTES : Etage 0, No. 1, Temps: 117
PORTES : Etage 4, No. 0, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
ARRIVEE: Etage 1, No. 2, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
ARRIVEE: Etage 0, No. 1, Temps: 117
DEPART : Etage 1, No. 2, Temps: 118
DEPART : Etage 0, No. 1, Temps: 118
DEPART : Etage 0, No. 1, Temps: 118
DEPART : Etage 0, No. 1, Temps: 118
DEPART : Etage 0, No. 1, Temps: 118
DEPART : Etage 0, No. 1, Temps: 118
DEPART : Etage 0, No. 1, Temps: 118
DEPART : Etage 0, No. 1, Temps: 118
DEPART : Etage 4, No. 0, Temps: 118
DEPART : Etage 4, No. 0, Temps: 118
DEPART : Etage 4, No. 0, Temps: 118
PORTES : Etage 0, No. 1, Temps: 118
PORTES : Etage 0, No. 1, Temps: 118
PORTES : Etage 2, No. 2, Temps: 118
ARRIVEE: Etage 1, No. 2, Temps: 118
ARRIVEE: Etage 2, No. 2, Temps: 118
ARRIVEE: Etage 2, No. 2, Temps: 118
DEPART : Etage 4, No. 0, Temps: 119
DEPART : Etage 4, No. 0, Temps: 119
DEPART : Etage 4, No. 0, Temps: 119
ARRIVEE: Etage 2, No. 2, Temps: 119
ARRIVEE: Etage 2, No. 2, Temps: 119
ARRIVEE: Etage 3, No. 0, Temps: 119
ARRIVEE: Etage 2, No. 2, Temps: 119
BOUTON : Etage 3, No. 12, Temps: 120
DEPART : Etage 0, No. 1, Temps: 120
ARRIVEE: Etage 2, No. 2, Temps: 120
ARRIVEE: Etage 0, No. 1, Temps: 120
ARRIVEE: Etage 0, No. 1, Temps: 120
ARRIVEE: Etage 0, No. 1, Temps: 120
ARRIVEE: Etage 0, No. 1, Temps: 120
ARRIVEE: Etage 0, No. 1, Temps: 120
ARRIVEE: Etage 0, No. 1, Temps: 120
ARRIVEE: Etage 0, No. 1, Temps: 120
ARRIVEE: Etage 3, No. 0, Temps: 120
ARRIVEE: Etage 3, No. 0, Temps: 120
ARRIVEE: Etage 3, No. 0, Temps: 120
ARRIVEE: Etage 2, No. 2, Temps: 120
DEPART : Etage 0, No. 1, Temps: 121
DEPART : Etage 0, No. 1, Temps: 121
DEPART : Etage 0, No. 1, Temps: 121
DEPART : Etage 0, No. 1, Temps: 121
DEPART : Etage 0, No. 1, Temps: 121
DEPART : Etage 0, No. 1, Temps: 121
DEPART : Etage 0, No. 1, Temps: 121
DEPART : Etage 0, No. 1, Temps: 121
DEPART : Etage 0, No. 1, Temps: 121
DEPART : Etage 0, No. 1, Temps: 121
ARRIVEE: Etage 3, No. 0, Temps: 121
ARRIVEE: Etage 3, No. 0, Temps: 121
ARRIVEE: Etage 3, No. 0, Temps: 121
DEPART : Etage 0, No. 1, Temps: 122
DEPART : Etage 0, No. 1, Temps: 122
DEPART : Etage 0, No. 1, Temps: 122
DEPART : Etage 0, No. 1, Temps: 122
DEPART : Etage 0, No. 1, Temps: 122
DEPART : Etage 0, No. 1, Temps: 122
DEPART : Etage 0, No. 1, Temps: 122
DEPART : Etage 0, No. 1, Temps: 122
DEPART : Etage 0, No. 1, Temps: 122
DEPART : Etage 4, No. 0, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 0, No. 1, Temps: 122
PORTES : Etage 3, No. 0, Temps: 122
ARRIVEE: Etage 0, No. 1, Temps: 122
ARRIVEE: Etage 1, No. 1, Temps: 122
ARRIVEE: Etage 1, No. 1, Temps: 122
ARRIVEE: Etage 1, No. 1, Temps: 122
ARRIVEE: Etage 1, No. 1, Temps: 122
ARRIVEE: Etage 1, No. 1, Temps: 122
ARRIVEE: Etage 1, No. 1, Temps: 122
ARRIVEE: Etage 1, No. 1, Temps: 122
DEPART : Etage 0, No. 1, Temps: 123
DEPART : Etage 0, No. 1, Temps: 123
DEPART : Etage 1, No. 2, Temps: 123
PORTES : Etage 2, No. 2, Temps: 123
PORTES : Etage 2, No. 2, Temps: 123
ARRIVEE: Etage 1, No. 1, Temps: 123
ARRIVEE: Etage 1, No. 1, Temps: 123
ARRIVEE: Etage 1, No. 1, Temps: 123
ARRIVEE: Etage 1, No. 1, Temps: 123
ARRIVEE: Etage 1, No. 1, Temps: 123
ARRIVEE: Etage 1, No. 1, Temps: 123
ARRIVEE: Etage 1, No. 1, Temps: 123
ARRIVEE: Etage 1, No. 1, Temps: 123
ARRIVEE: Etage 1, No. 1, Temps: 123
ARRIVEE: Etage 1, No. 1, Temps: 123
PORTES : Etage 2, No. 2, Temps: 124
PORTES : Etage 2, No. 2, Temps: 124
PORTES : Etage 3, No. 0, Temps: 124
PORTES : Etage 2, No. 2, Temps: 124
ARRIVEE: Etage 1, No. 1, Temps: 124
ARRIVEE: Etage 1, No. 1, Temps: 124
ARRIVEE: Etage 1, No. 1, Temps: 124
ARRIVEE: Etage 1, No. 1, Temps: 124
ARRIVEE: Etage 1, No. 1, Temps: 124
ARRIVEE: Etage 1, No. 1, Temps: 124
ARRIVEE: Etage 1, No. 1, Temps: 124
ARRIVEE: Etage 1, No. 1, Temps: 124
ARRIVEE: Etage 1, No. 1, Temps: 124
ARRIVEE: Etage 2, No. 0, Temps: 124
DEPART : Etage 2, No. 2, Temps: 124
PORTES : Etage 2, No. 2, Temps: 125
PORTES : Etage 3, No. 0, Temps: 125
PORTES : Etage 3, No. 0, Temps: 125
PORTES : Etage 3, No. 0, Temps: 125
PORTES : Etage 2, No. 2, Temps: 125
ARRIVEE: Etage 0, No. 1, Temps: 125
ARRIVEE: Etage 0, No. 1, Temps: 125
ARRIVEE: Etage 3, No. 2, Temps: 125
PORTES : Etage 3, No. 0, Temps: 126
PORTES : Etage 3, No. 0, Temps: 126
PORTES : Etage 3, No. 0, Temps: 126
ARRIVEE: Etage 3, No. 0, Temps: 126
ARRIVEE: Etage 3, No. 2, Temps: 126
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 0, No. 1, Temps: 127
DEPART : Etage 3, No. 0, Temps: 127
PORTES : Etage 0, No. 1, Temps: 127
PORTES : Etage 1, No. 1, Temps: 127
PORTES : Etage 1, No. 1, Temps: 127
PORTES : Etage 1, No. 1, Temps: 127
PORTES : Etage 1, No. 1, Temps: 127
PORTES : Etage 1, No. 1, Temps: 127
PORTES : Etage 1, No. 1, Temps: 127
PORTES : Etage 1, No. 1, Temps: 127
DEPART : Etage 2, No. 2, Temps: 128
DEPART : Etage 2, No. 2, Temps: 128
PORTES : Etage 1, No. 1, Temps: 128
PORTES : Etage 1, No. 1, Temps: 128
PORTES : Etage 1, No. 1, Temps: 128
PORTES : Etage 1, No. 1, Temps: 128
PORTES : Etage 1, No. 1, Temps: 128
PORTES : Etage 1, No. 1, Temps: 128
PORTES : Etage 1, No. 1, Temps: 128
PORTES : Etage 1, No. 1, Temps: 128
PORTES : Etage 1, No. 1, Temps: 128
PORTES : Etage 1, No. 1, Temps: 128
ARRIVEE: Etage 4, No. 0, Temps: 128
DEPART : Etage 2, No. 2, Temps: 129
DEPART : Etage 2, No. 2, Temps: 129
DEPART : Etage 3, No. 0, Temps: 129
DEPART : Etage 2, No. 2, Temps: 129
PORTES : Etage 1, No. 1, Temps: 129
PORTES : Etage 1, No. 1, Temps: 129
PORTES : Etage 1, No. 1, Temps: 129
PORTES : Etage 1, No. 1, Temps: 129
PORTES : Etage 1, No. 1, Temps: 129
PORTES : Etage 1, No. 1, Temps: 129
PORTES : Etage 1, No. 1, Temps: 129
PORTES : Etage 1, No. 1, Temps: 129
PORTES : Etage 1, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 0, No. 1, Temps: 129
ARRIVEE: Etage 4, No. 0, Temps: 129
BOUTON : Etage 0, No. 13, Temps: 130
DEPART : Etage 2, No. 2, Temps: 130
DEPART : Etage 2, No. 0, Temps: 130
DEPART : Etage 2, No. 0, Temps: 130
DEPART : Etage 2, No. 0, Temps: 130
DEPART : Etage 2, No. 2, Temps: 130
PORTES : Etage 0, No. 1, Temps: 130
PORTES : Etage 0, No. 1, Temps: 130
PORTES : Etage 3, No. 2, Temps: 130
ARRIVEE: Etage 2, No. 2, Temps: 130
ARRIVEE: Etage 2, No. 2, Temps: 130
DEPART : Etage 2, No. 0, Temps: 131
DEPART : Etage 2, No. 0, Temps: 131
DEPART : Etage 2, No. 0, Temps: 131
PORTES : Etage 3, No. 2, Temps: 131
ARRIVEE: Etage 2, No. 2, Temps: 131
ARRIVEE: Etage 2, No. 2, Temps: 131
ARRIVEE: Etage 3, No. 0, Temps: 131
ARRIVEE: Etage 2, No. 2, Temps: 131
DEPART : Etage 0, No. 1, Temps: 132
DEPART : Etage 0, No. 1, Temps: 132
DEPART : Etage 0, No. 1, Temps: 132
DEPART : Etage 0, No. 1, Temps: 132
DEPART : Etage 0, No. 1, Temps: 132
DEPART : Etage 0, No. 1, Temps: 132
DEPART : Etage 0, No. 1, Temps: 132
DEPART : Etage 0, No. 1, Temps: 132
PORTES : Etage 0, No. 1, Temps: 132
ARRIVEE: Etage 2, No. 2, Temps: 132
ARRIVEE: Etage 3, No. 0, Temps: 132
ARRIVEE: Etage 3, No. 0, Temps: 132
ARRIVEE: Etage 3, No. 0, Temps: 132
ARRIVEE: Etage 2, No. 2, Temps: 132
DEPART : Etage 0, No. 1, Temps: 133
DEPART : Etage 0, No. 1, Temps: 133
DEPART : Etage 0, No. 1, Temps: 133
DEPART : Etage 0, No. 1, Temps: 133
DEPART : Etage 0, No. 1, Temps: 133
DEPART : Etage 0, No. 1, Temps: 133
DEPART : Etage 0, No. 1, Temps: 133
DEPART : Etage 0, No. 1, Temps: 133
DEPART : Etage 0, No. 1, Temps: 133
DEPART : Etage 0, No. 1, Temps: 133
PORTES : Etage 4, No. 0, Temps: 133
ARRIVEE: Etage 3, No. 0, Temps: 133
ARRIVEE: Etage 3, No. 0, Temps: 133
ARRIVEE: Etage 3, No. 0, Temps: 133
ARRIVEE: Etage 4, No. 0, Temps: 133
DEPART : Etage 0, No. 1, Temps: 134
DEPART : Etage 0, No. 1, Temps: 134
DEPART : Etage 0, No. 1, Temps: 134
DEPART : Etage 0, No. 1, Temps: 134
DEPART : Etage 0, No. 1, Temps: 134
DEPART : Etage 0, No. 1, Temps: 134
DEPART : Etage 0, No. 1, Temps: 134
DEPART : Etage 0, No. 1, Temps: 134
